sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.enc.prompt.txt::01273,Watching television in,0.0,content_diversity,my panties.,my boxers.,my undergarments.,my skivvies.,my briefs.
test.enc.prompt.txt::01274,Why not buy,1.0,content_diversity,in bulk,more toilet paper,his product,new book for uni,this fancy phone
test.enc.prompt.txt::01274,Why not buy,0.0,content_diversity,new textbook,this book that is for your course,textbook for university,this new book that will help you at uni,textbook for your course at uni
test.enc.prompt.txt::01276,Adam? Don't even,1.0,content_diversity,think about it!,utter his name!,know who that is.,tell me.,want to see him.
test.enc.prompt.txt::01278,I didn't know,1.0,content_diversity,"you like boys, i'm not homophobic btw",you are a virgin,you can't swim,you are such a good student,you don't have any friends
test.enc.prompt.txt::01279,It didn't used,1.0,content_diversity,to be that way,work before so i see why,to go out all of the time,get so cold this time of the year,"begin that way, it kinda happened"
test.enc.prompt.txt::01279,It didn't used,0.0,content_diversity,why is it already getting col,it got cold faster than usual,its pretty cold out so sonn,its really cool already,i cant believe how cold it is already
test.enc.prompt.txt::01280,He has a,1.0,content_diversity,medical issue.,wife at home.,huge problem with me.,girlfriend already.,mental problem.
test.enc.prompt.txt::01281,The guy with,0.0,content_diversity,the playful german shepherd,the hyperactive large canine,the frisbee playing golden retriever,that really happy great pyrennees,a smiling poodle that is light on it's feet
test.enc.prompt.txt::01282,"Yep. You know,",1.0,content_diversity,they always act like that,I feel the same way,the beach is relaxing,having a job is a good thing,this pandemic has been bizarre
test.enc.prompt.txt::01282,"Yep. You know,",0.0,content_diversity,this virus has not followed norms in any way at all,there are just no models to predict how this epidemic will be,the things everyone is doing for this illness are just stranger than strange,I have never seen anything like covid-19,everything that has been happening with the pandemic has us in a new normal society
test.enc.prompt.txt::01283,Then just help,1.0,content_diversity,me instead,everyone please,if you can,as best as you can,all of the kids only
test.enc.prompt.txt::01284,I thought I,1.0,content_diversity,knew you i guess not,could trust you,called you this morning,told you about it,confirmed everything
test.enc.prompt.txt::01285,Why?! I think,1.0,content_diversity,I may like it here.,the brown color looks better than the blue.,cats are better pets than dogs.,she is far prettier than your wife.,it is raining outside.
test.enc.prompt.txt::01286,"Yes, I have",1.0,content_diversity,been waiting for you a long time,many friends,the newest technology,parents who support me,an umbrella here
test.enc.prompt.txt::01287,No. I admire,1.0,content_diversity,you and your efforts,what you do,that you are good,everything about you,your skills
test.enc.prompt.txt::01287,No. I admire,0.0,content_diversity,the things you do are cool,"everything you do, its unique",how come everything you do is awesome?,very cool things that you do,everything you do seems cool
test.enc.prompt.txt::01289,"Adam...dumb question, but",1.0,content_diversity,do you like me as a friend,do you think we could be together,do you believe in ghosts,do you think trump should resign,do you believe in karma
test.enc.prompt.txt::01289,"Adam...dumb question, but",0.0,content_diversity,do you think we could end up together,do you think we can be a couple,do you think we can be in a relationship,do you think we could be romantic partners,do you think we could be lovers
test.enc.prompt.txt::01292,We can make,1.0,content_diversity,the project work.,dinner together.,our kids happy.,everything better.,our love last.
test.enc.prompt.txt::01292,We can make,0.0,content_diversity,the plan successful.,proposal great.,design really good.,the work get done.,plan work out.
test.enc.prompt.txt::01294,Helen-Thomas-Webber! Maybe we,1.0,content_diversity,can ask her!,can get in touch with her.,can call her.,should find her.,include her.
test.enc.prompt.txt::01296,This is great,0.0,content_diversity,"film, so enjoyable","movie, i enjoyed watching it","movie, everyone should give it a try","movie, i really liked it","film, i think it is worth watching"
test.enc.prompt.txt::01297,You have very,1.0,content_diversity,pretty eyes,longing smile,soft hands,well got to be kidding me,tall friends
test.enc.prompt.txt::01297,You have very,0.0,content_diversity,your friends are really tall,they are really tall,"everyone you know, are so tall",how come your friends are so tall,they are very tall
test.enc.prompt.txt::01298,I've got goose-bumps,1.0,content_diversity,just thinking about it,from this weather,talking about the past,all over me,from drinking cold water
test.enc.prompt.txt::01299,"Oh, yes. It",0.0,content_diversity,hard to stay friends with you,is hard to be your friend,is really hard to be a friend of yours,is impossible to be your friend,is kinda hard to be your pal
test.enc.prompt.txt::01301,How old are,1.0,content_diversity,these puppies,your parents,these dirty socks,"people in japan, on average",these tomatoes
test.enc.prompt.txt::01302,He seems to,1.0,content_diversity,be sicker than we originally thought.,really like his date.,like driving trucks.,want a dog for his next pet.,hate his job.
test.enc.prompt.txt::01303,...and his church,1.0,content_diversity,fought the shooter off quickly,defied the orders on social distancing,became a cult group,snubbed a family that wanted to join,isn't really spiritual it's more a social gathering place
test.enc.prompt.txt::01303,...and his church,0.0,content_diversity,congregation got together regardless of the rules,refused to comply with the governor's orders,had a large meeting in spite of the virus situation,angrily said they will stay open no matter what,infected a large amount of people due to their actions
test.enc.prompt.txt::01305,Unless we get,1.0,content_diversity,"our revenge, I give up","his notes, it is not possible","the files, we can't succeed","the weather forecast, we can't be sure","our hands on drugs, we can't be profitable"
test.enc.prompt.txt::01306,"So...you...survived the blast,",1.0,content_diversity,are you ok after that?,that is insane,how does that happen?,wow how did you do that,that is impressive
test.enc.prompt.txt::01309,"Hi, honey! Feeling",1.0,content_diversity,frisky?,hungry?,like going out?,happy today?,like doing the taxes today?
test.enc.prompt.txt::01309,"Hi, honey! Feeling",0.0,content_diversity,like going to do something?,like going on a date?,like getting out and having fun?,letting me take you out?,stepping out with me?
test.enc.prompt.txt::01310,We have to,1.0,content_diversity,think logically,go soon,believe in each other,be more clear next time,call again
test.enc.prompt.txt::01311,Get the presents,1.0,content_diversity,for our family,and pack them,"into car, we'll deliver them",for my orphans,and put them on the table
test.enc.prompt.txt::01311,Get the presents,0.0,content_diversity,for our relatives,for the kids,for my parents,for my grandparents,our siblings
test.enc.prompt.txt::01312,"Yes, yes it",0.0,content_diversity,will be sure to put your mind to the test.,is the determining factor of whether you go to the next grade or not!,is an important achievement to accomplish.,is up to you what you do with the knowledge you have acquired.,but I have faith you will perform wonderfully.
test.enc.prompt.txt::01313,We stay down,1.0,content_diversity,"we stay alive, it's as simple as that.",south for the first week the north the second.,"at the lakeside, we've been here about a fortnight.","town in the swankiest hotel there is, we deserve it!","where the pollution is the thinnest, its healthier that way,"
test.enc.prompt.txt::01313,We stay down,0.0,content_diversity,"south for a while then head north,",south first and the north.,south for a while then go north.,south for 7 days and then north for another 7.,south to begin with then move north.
test.enc.prompt.txt::01315,How long will,0.0,content_diversity,spending time at your mothers be,the doctor appointment last,we spend at the funeral home visitation,you stay over at her house,she sit on my couch today
test.enc.prompt.txt::01316,What are you,1.0,content_diversity,thinking about,doing tonight,gonna do about this,having for dinner tonight,calling this now
test.enc.prompt.txt::01318,"Stop it, you",0.0,content_diversity,sorry this is off limits,you cant come into here,"you cant go in, sorry",sorry you are not allowed,you cannot come in
test.enc.prompt.txt::01320,It means that,1.0,content_diversity,we get to go today,we should rethink everything,you should be more careful,try again,go home
test.enc.prompt.txt::01320,It means that,0.0,content_diversity,try harder,make an effirt again,be gentle and try another time,try to do it again,maybe have another go again
test.enc.prompt.txt::01322,Are you kidding?!,1.0,content_diversity,I can't believe it!,I had no idea.,She said what?,I have to see it!,What?!
test.enc.prompt.txt::01322,Are you kidding?!,0.0,content_diversity,Show me!,Let me see!,Let's have a look.,I want to see it.,I must see this.
test.enc.prompt.txt::01323,Go to the,1.0,content_diversity,mall and get me some clothes,store and buy me cigarettes,frank's house,gas station and pick me up,post office and get the package for me
test.enc.prompt.txt::01324,Or pee in,1.0,content_diversity,the glass,the field,the sea,a restaurant toilet,"there, behind that bush"
test.enc.prompt.txt::01326,And if we,0.0,content_diversity,Take a different route we can save time.,want to save time we can go by the river.,need to get there on time we can take the river route.,"go by the river we will get there faster,",take the river road we will save time.
test.enc.prompt.txt::01327,Millions upon millions,1.0,content_diversity,of dollars constantly wasted,and its mine,of money,is great,would be cool
test.enc.prompt.txt::01328,I'm going to,1.0,content_diversity,make you a dinner,"the bar, don't wait for me",take the trash out,learn how to play a guitar,make a plan
test.enc.prompt.txt::01329,I don't want,1.0,content_diversity,to go home yet,cry right now,more food,to move,to go to sleep
test.enc.prompt.txt::01329,I don't want,0.0,content_diversity,i need food now,"more please, i am hungry",we need food for everyone,this is not enough food,not sure if the food will be enough
test.enc.prompt.txt::01331,"To your health,",0.0,content_diversity,you should avoid junk food,you need to avoid burgers,you shouldn't be eating fast food,don't eat junk food,you better avoid processed food
test.enc.prompt.txt::01332,"Frank, I have",1.0,content_diversity,a question for you,been waiting for you 30 minutes,something to tell you,a juicy gossip to tell you,a practice today so I can't go with you
test.enc.prompt.txt::01333,Detective Williams here.,0.0,content_diversity,Can I help you?,Are you in need of help?,What can I do for you?,I am available to help.,Do you need some help?
test.enc.prompt.txt::01334,Why do you,1.0,content_diversity,think its ok,not know the time,keep calling me,continue to yell,speak like that
test.enc.prompt.txt::01335,And that man,0.0,content_diversity,isn't reliable,", we can't trust him",we can't rely on him,isn't honest,can never be trusted
test.enc.prompt.txt::01336,"Well now Jeffrey,",0.0,content_diversity,no more complaining,just stop,can you stop doing that,no complaing anymore,i dont want to hear complaints
test.enc.prompt.txt::01337,Yes it's me!!!,1.0,content_diversity,i am here,who did it,i am the 1,hello everyone,hi there
test.enc.prompt.txt::01339,"Oh God, that",1.0,content_diversity,explains it.,can't be true.,looks like a dead body.,looks like purse I lost.,looks like the guy who robbed me.
test.enc.prompt.txt::00350,"Yeah, I study",0.0,content_diversity,to get an A,To have the highest score possible,to get good grades,for my exams,for better grade in my exam
test.enc.prompt.txt::00351,Pop it open.,1.0,content_diversity,my friend,or else,if you think you can,like a champagne bottle on new year's eve,in order to complete your task
test.enc.prompt.txt::00351,Pop it open.,0.0,content_diversity,buddy,my dude,bucko,pal,my amigo
test.enc.prompt.txt::00352,"Mr. President, it's",1.0,content_diversity,raining outside,time to go,not within your jurisdiction,the President of France,wife on the phone
test.enc.prompt.txt::00352,"Mr. President, it's",0.0,content_diversity,the First Lady calling you,your spouse waiting on the phone,Mrs. President waiting to speak with you,the mother of your children wanting to talk to you,a phone call from your significant other
test.enc.prompt.txt::00353,Who's flying the,1.0,content_diversity,airplane so low to the ground?,drone and making so much noise at 5:00 AM on a Sunday?,kite close to that tree.  They are going to get tangled in the branches?,hot air ballon that almost landed in my strawberry field?,helicopter that is going to take us to the Grand Canyon?
test.enc.prompt.txt::00354,"Uh, we got",1.0,content_diversity,a ticket from that cop that pulled us over.,suspended from school for our senior day prank.,two tickets for the Superbowl so only we can go.,arrested for drinking in public in San Antonio last weekend.,in trouble for getting bad grades and now we are both grounded.
test.enc.prompt.txt::00355,It was a,1.0,content_diversity,Cold and frosty morning,a starry night,a great tragedy,a huge achievement for the team,start which lead into something good
test.enc.prompt.txt::00355,It was a,0.0,content_diversity,Sad moment,Upsetting and tiresome time,loss to the entire community,a huge blow to the team,catastrophe on which they had never seen before
test.enc.prompt.txt::00356,General Greely says,1.0,content_diversity,go West!,get in line,don’t quit!,Be a good soldier,Don’t be a hero
test.enc.prompt.txt::00356,General Greely says,0.0,content_diversity,Salute me!,Pivot left!,Go to Grub Hall,Jump in the trenches,Hoorah soldier!
test.enc.prompt.txt::00357,The Chief Justice?,0.0,content_diversity,loves cold cuts on his lunch hour.,"tried smoked turkey one week, but didn't much care for it.","sometimes adds a slice of raw onion, much to the dismay of the court after reconvening for the afternoon.",has a very high cholesterol percentage.,should try salads for a change.
test.enc.prompt.txt::00358,The rest of,0.0,content_diversity,the day was eneventful.,the day following the meeting was dull.,the workday was pretty boring.,the day was fairly uneventful.,the day after the meeting was pretty dull.
test.enc.prompt.txt::00359,How many others,1.0,content_diversity,Are here?,will cut me off?,arrived early?,enjoy shrimp and chips?,really love raising cats?
test.enc.prompt.txt::00359,How many others,0.0,content_diversity,are vegan?,love to eat steak?,will order shrimp on the menu?,got shrimp on Valentines Day?,ate out on their birthday?
test.enc.prompt.txt::00360,"Tower, Air Force",0.0,content_diversity,hears you loud and clear,is ready for landing,wants to know if we are good to go,sees no obstacles in our way,plans to go home now
test.enc.prompt.txt::00364,Leave my daughter,1.0,content_diversity,a note and I'll make sure she gets it.,at the alter and you're a dead man.,alone or I will make sure you regret it.,something in the fridge she can eat for dinner.,at school by 8 am so she isn't late.
test.enc.prompt.txt::00364,Leave my daughter,0.0,content_diversity,food that she can easily cook for supper.,something to eat because she will be hungry.,some snacks or something to munch on.,an easy meal she can make for herself.,A slice or two of pizza shecn have for dinner.
test.enc.prompt.txt::00365,What do you,1.0,content_diversity,think is the purpose of his visit?,suppose we should do about it?,mean by that?,want to do when we go camping?,like the most about hiking?
test.enc.prompt.txt::00365,What do you,0.0,content_diversity,think is the best resolution?,suggest we do to handle this?,feel is the proper route to take?,hope to achieve by handling this?,fear you will lose if you don't come up with a solution?
test.enc.prompt.txt::00367,Nor will there,1.0,content_diversity,be light in your house.,be someone to pick you up at the airport.,be people to support you.,be money in your checking account.,your mom telling you what to do.
test.enc.prompt.txt::00368,Now since we've,0.0,content_diversity,"messed up, let's try it again.","failed the experiment, let's restart.","failed, let's reboot the system.","messed it up, let's reboot the system.","failed, let's try again tomorrow."
test.enc.prompt.txt::00369,Thank you for,1.0,content_diversity,Telling me I have the best smile you have seen all day,Stopping to help that older woman cross the street,Helping to watch the kids while I run errands,taking me out to dinner,all the work you have done for the team.
test.enc.prompt.txt::00369,Thank you for,0.0,content_diversity,allowing me to go out alone.,"saving my sanity, by not having my wild kids while I am running errands.",letting me run an errand with no meltdowns.,giving time to myself to get things done.,knowing I needed some time to myself.
test.enc.prompt.txt::00370,* CBS said,1.0,content_diversity,They had bad news this evening,They were actively reporting the story,the news was delayed until tomorrow,the suspect was still at large,the politician was going to appear on the news tomorrow
test.enc.prompt.txt::00371,With all due,1.0,content_diversity,"respect, no.","respect, you are wrong.","respect, that's a lie.","respect, you are a robot.","respect, that isn't a car."
test.enc.prompt.txt::00372,"Mr. President, how",1.0,content_diversity,do you do it. You're incredible.,do you manage to make a fool out of yourself every time you go in front of an audience?,are you doing this morning? It was a busy day yesterday.,come you didn't invite your wife to the ceremony?,are you going to fix the U.S. economy?
test.enc.prompt.txt::00372,"Mr. President, how",0.0,content_diversity,come every time you go on stage I have to hear about it afterwards?,do you manage to be such an entertaining character?,did you get to office?,do you live with yourself?,are you going to spend the holidays? Golfing I presume?
test.enc.prompt.txt::00373,It's got to,1.0,content_diversity,"be right, I mean I went over it a hundred times.",the biggest highlight of my career.,be perfect with 100% precision.,the most hilarious thing I've ever seen.,be drilled into your mind that that is the way it's done.
test.enc.prompt.txt::00374,His name's David,1.0,content_diversity,so he must be the one we are looking for,he was named from the Bible,he is named after his father,that must be a family name because it is not a modern name,he is the convict I heard about
test.enc.prompt.txt::00374,His name's David,0.0,content_diversity,he is the one that escaped from prison,he spent most of his life in prision,he has not had a good life outside of prison bars,the guy who escaped from prision,the man you read about who escaped from prision
test.enc.prompt.txt::00375,"Ted, we're taking",1.0,content_diversity,taking your life,your kids away,a stool sample,the house,off a leg
test.enc.prompt.txt::00375,"Ted, we're taking",0.0,content_diversity,your breath away,everything you hold dear including your life,your existence,everything and going to kill you,soul
test.enc.prompt.txt::00376,I've never used,0.0,content_diversity,I get lost a lot but still haven't take the time to figure out the GPS.,I use maps instead of the GPS.,"I sometimes pull up Google maps on my phone, but don't use the GPS.","I have a great sense of direction, so I just drive off and don't try to figure out how to get somewhere.",I need to have my brother show me how to set up the GPS in my car.
test.enc.prompt.txt::00377,The word is,1.0,content_diversity,not to be spoken,not up for discussion,easy to spell,simple to memorize,fun to say
test.enc.prompt.txt::00377,The word is,0.0,content_diversity,is not to be debated,is not for you to ask questions about,final,the only thing you need to worry about,the one and only truth
test.enc.prompt.txt::00378,"Elaine, I'm going",1.0,content_diversity,so be ready when I get back,so you wont see me ever again,I will be back later,and don't come looking for me when you feel bad,to the supermarket
test.enc.prompt.txt::00378,"Elaine, I'm going",0.0,content_diversity,make sure you are fully dressed when I get back,make sure you have your shoes on when I return,make sure you have showered by the time I get back,I will see you when I return,I expect that you will be ready to go when I get back
test.enc.prompt.txt::00380,"So you see,",1.0,content_diversity,I am beautiful.,he got away!,I am right!,there is a lot to live for.,"it is a plane, not a bird."
test.enc.prompt.txt::00380,"So you see,",0.0,content_diversity,I’m attractive.,my looks are the finest!,there’s nobody better looking than me.,I am cute.,my parents blessed me with great genetics!
test.enc.prompt.txt::00381,For the best,1.0,content_diversity,my new job is just too stressfull,this exercises are just killing,i have to deprive myself sleep just to make good grades,here i go again to take that painful injection i hate hospitals,i have no choice but to swallow the bitter pills
test.enc.prompt.txt::00381,For the best,0.0,content_diversity,i have no choice but to go to gym,i have some new clothes i must try on not with all this fat,well the physiotherapist recommended it,at least the ladies will love my new abs,my self esteem would finally be restored after this
test.enc.prompt.txt::00382,I guess this,1.0,content_diversity,hat is too big for your head,movie has a runtime of 3 hours,isn't the first time someone has told you that,is where I get off,time his luck ran out.
test.enc.prompt.txt::00382,I guess this,0.0,content_diversity,ain't your first rodeo,is something you're used to hearing,is a commonplace event for you,doesn't come as a surprise to you.,is probably the 700th time you've heard this today.
test.enc.prompt.txt::00383,Elaine! Ted's a,0.0,content_diversity,"sharp guy, he teaches engineering","intellectual, he is very bright","genious, he has a really high IQ.",valedictorian of his class,intelligent man
test.enc.prompt.txt::00384,"Meet me onboard,",0.0,content_diversity,you scurvy soul.,or I'll keelhaul you.,or Bluebeard's ghost will stalk the boards.,and we'll split up the booty.,"ye wretched cur, before I send ye to the briny deep."
test.enc.prompt.txt::00386,My career is,1.0,content_diversity,so great that i can never imagine switching,coming to it's peak,making me get close to celebrities,very nice that i usually have time for myself,continually going to an end
test.enc.prompt.txt::00386,My career is,0.0,content_diversity,i really like meeting celebrities,i also like meeting new people,makes me feel like i am a celebrity,commands respect for me,work with people i never thought of
test.enc.prompt.txt::00387,"Come on up,",1.0,content_diversity,I'm in the bedroom.,I am waiting for you.,you are the next person in line.,what would you like to order today?,I am excited to see you.
test.enc.prompt.txt::00387,"Come on up,",0.0,content_diversity,I am on the bed waiting for you.,I am all alone.,the bed is warm and ready for you.,the door to my room is open.,I'm in the back bedroom.
test.enc.prompt.txt::00388,A couple eggs,1.0,content_diversity,hatched yesterday on the farm.,would make the perfect size omelette.,will be needed for this cake.,were violently thrown at the house.,were colored by the kids for Easter.
test.enc.prompt.txt::00388,A couple eggs,0.0,content_diversity,can be fun to play around with on holiday.,were scattered around the yard for the children.,"were colored red, white and blue.",could be seen by the youngsters.,turned into toys for the group of kids.
test.enc.prompt.txt::00389,He's carrying a,0.0,content_diversity,bag of enchanted stones out of plain view,bag of unusual trinkets unbeknownst to his peers,bag with high quality items in a secret compartment,bag with sacred jewels hidden,"bag with ideal jewels, stowed away"
test.enc.prompt.txt::00390,"Whenever your're ready,",0.0,content_diversity,and let the party start,and speak the truth,and grill me some steaks,and then let's get outta here,and lets get moving
test.enc.prompt.txt::00391,You folks need,0.0,content_diversity,to clean up a little bit.,to freshen up.,to make sure you are tidy before going out.,focus on your hygiene for many reasons.,to clean yourselves before going on the bus.
test.enc.prompt.txt::00392,"Say, isn't that",0.0,content_diversity,something you've told me a million times.,information which is of no use to me at all.,interesting and absolutely worthless.,about the dumbest thing I've ever heard.,"nice, if it actually had any impact on me whatsoever."
test.enc.prompt.txt::00393,"You're tired, Striker,",0.0,content_diversity,why don't you take a nap before you leave.,you should go lay down and try to sleep.,a good night's sleep would do you some good.,take the day off and rest up.,go home and go to bed.
test.enc.prompt.txt::00394,No. I mean,0.0,content_diversity,it's all good.,it all worked out for the best.,its great!,there are no more problems.,this is wonderful.
test.enc.prompt.txt::00395,"Shep, sit...sit! So,",1.0,content_diversity,what were we talking about again?,let's get back to work everyone.,we can move on to something else now.,"there is nothing to see here, let's keep going.",did you see that fireball in the sky last night?
test.enc.prompt.txt::00395,"Shep, sit...sit! So,",0.0,content_diversity,I saw a big bright light in the sky last night.,did you hear a huge boom outside?,I have no idea what that fireball was.,let me go ahead and report the fireball to the local news.,there is no explanation to that fireball yesterday.
test.enc.prompt.txt::00396,...but after...awhile...you begin,1.0,content_diversity,to get tired of the whole thing,"to get used to it, and it gets easier and easier","to bleed, and you have to go to the hospital",to understand why she did the things she did,to know what your true life's passion is
test.enc.prompt.txt::00396,...but after...awhile...you begin,0.0,content_diversity,to get weary of doing it over and over,to realize the whole thing is very tiring and dull,to get more and more sleepy and drained,to not want to do it anymore,to become tired of the drudgery
test.enc.prompt.txt::00397,"Captain, how soon",1.0,content_diversity,do we shit out?,until we leave?,until we line up for formation?,until chow time?,is quitting time?
test.enc.prompt.txt::00397,"Captain, how soon",0.0,content_diversity,can we be relived from duty?,can I stop thinking of taking this uniform off?,until you release your control of us?,until the end of the day?,do you want us to leave your presence?
test.enc.prompt.txt::00398,"What is it,",1.0,content_diversity,is it alive?,can I eat it?,where did you get it?,maybe you should leave it.,it looks interesting.
test.enc.prompt.txt::00398,"What is it,",0.0,content_diversity,I can't believe they would serve that at this restaurant.,It barely looks edible.,who would want to eat that?,it has an interesting color.,maybe we should ask the server if we can eat it.
test.enc.prompt.txt::00401,Sluggish. Like a,0.0,content_diversity,teen that just came out of daytime hibernation.,young adult who thought staying up all night and sleeping all day would work.,"typical youth, having fun all night and paying for it the next day.",teenage kid dragging themselves out of a bed they got into at dawn.,teen yet to learn that people aren't nocturnal or functional on four hours of sleep.
test.enc.prompt.txt::00403,He's all over,1.0,content_diversity,the road,his relationship with Amy,his diet,the place,working on his degree
test.enc.prompt.txt::00403,He's all over,0.0,content_diversity,route 77,the berm,the exit,rest areas,the fast food restaurant
test.enc.prompt.txt::00405,There's a little,1.0,content_diversity,bit left in the bottle.,man in the backyard.,bird outside.,snow on the ground.,food left in the fridge.
test.enc.prompt.txt::00405,There's a little,0.0,content_diversity,white stuff out there.,snow out there.,bit of snow.,accumulation on the ground.,snow outside.
test.enc.prompt.txt::00406,Fourteen-B. It's halfway,0.0,content_diversity,at top speed to the water's edge,"assuming a quick pace, to the skinny dipping rendezvous",towards midnight swim with a cool sprint,"for our ocean meet up, running",moving quickly down to the seaside
